"ID","n_ID","GLON","e_GLON","GLAT","e_GLAT","rmax","plx","e_plx","pmRA","e_pmRA","pmDE","e_pmDE","nTot","Age","e_Age","Z","Class","K13","CG18","B19","G","_RA.icrs","_DE.icrs"
"FoF_2032","nan",147.672,0.12,3.608,0.053,0.259,0.24,0.016,0.582,0.575,-0.084,0.464,50,0.708,0.0425,0.25,3,"nan","nan","nan",0,62.3137,56.6569
"FoF_2033,FSR_0716","nan",162.254,0.051,3.605,0.043,0.175,0.274,0.026,-0.05,0.402,-1.417,0.362,61,2.82,0.1692,-1.5,3,"350","367","4595",0,77.7714,45.7088
"FoF_2034,Patchick_3","nan",162.886,0.085,4.287,0.036,0.2,0.572,0.03,-1.585,0.146,-1.248,0.158,57,2.19,0.1314,-0.5,1,"362","972","4614",0,79.09,45.5945
"FoF_2035,FoF_2037,Berkeley_70","nan",166.859,0.087,3.641,0.038,0.262,0.323,0.025,0.798,0.373,-1.662,0.285,54,0.759,0.0455,0.0,3,"395","181","4660",0,81.4664,41.9632
"FoF_2036","nan",167.626,0.074,2.956,0.08,0.204,0.239,0.015,0.382,0.344,-0.196,0.256,53,0.912,0.0547,-2.0,3,"nan","nan","nan",0,81.2789,40.9455
"FoF_2038","nan",62.657,0.024,8.34,0.02,0.078,0.276,0.048,-2.033,0.307,1.632,0.319,50,0.692,0.0415,-1.5,3,"2451","nan","2130",0,289.1432,30.183
"FoF_2039,Skiff_J1942+38.6","nan",72.718,0.024,7.545,0.028,0.084,0.377,0.031,-3.076,0.189,-5.911,0.166,50,2.29,0.1374,-0.5,3,"2512","1125","2423",0,295.6119,38.643
"FoF_2040,NGC_6866","nan",79.594,0.112,6.842,0.104,0.416,0.683,0.036,-1.411,0.214,-5.748,0.204,225,0.562,0.0337,0.25,1,"2580","925","2640",0,301.0003,44.1882
"FoF_2041","nan",136.259,0.159,6.179,0.072,0.329,0.235,0.012,0.138,0.449,0.096,0.669,55,1.55,0.093,0.25,3,"nan","nan","nan",0,46.4286,65.5149
"FoF_2042","nan",141.527,0.247,7.627,0.045,0.535,0.239,0.018,0.192,0.555,-0.19,0.616,53,1.12,0.0672,-2.0,3,"nan","nan","nan",0,58.3922,63.7126
"FoF_2043,NGC_2539","nan",233.732,0.173,11.107,0.109,0.623,0.762,0.052,-2.319,0.185,-0.58,0.199,405,0.912,0.0547,0.0,1,"1112","772","6379",0,122.6642,-12.843
"FoF_2044,FSR_0866","nan",186.303,0.119,13.849,0.098,0.363,0.796,0.035,1.401,0.224,-0.362,0.186,159,2.82,0.1692,0.0,1,"744","376","5080",0,103.8229,29.7655
"FoF_2045","nan",18.411,0.066,16.023,0.054,0.218,0.385,0.023,-0.472,0.233,-5.063,0.251,57,0.004,0.0002,0.5,3,"2090","nan","900",0,261.9464,-5.0841
"FoF_2046","nan",163.23,0.117,13.151,0.096,0.476,0.745,0.038,0.873,0.209,-2.623,0.214,138,5.25,0.315,-2.0,1,"505","nan","4619",0,90.6597,49.8828
"FoF_2047","nan",170.268,0.111,12.529,0.178,0.44,0.26,0.025,0.362,0.414,-1.612,0.461,91,0.004,0.0002,0.5,3,"nan","nan","nan",0,94.2572,43.4481
"FoF_2048","nan",173.508,0.126,12.353,0.171,0.455,0.233,0.016,0.349,0.57,-1.662,0.453,73,3.24,0.1944,0.0,3,"nan","nan","nan",0,95.873,40.5156
"FoF_2049","nan",172.166,0.152,13.242,0.127,0.379,0.267,0.017,0.488,0.455,-1.698,0.498,68,2.69,0.1614,-0.75,3,"nan","nan","nan",0,96.2088,42.0774
"FoF_2050","nan",8.792,0.03,-23.27,0.031,0.122,0.776,0.052,-3.5,0.611,-9.477,0.452,79,0.004,0.0002,0.25,3,"2506","nan","473",0,294.9968,-30.9647
"FoF_2052,NGC_2669","nan",270.818,0.09,-6.079,0.078,0.303,0.865,0.055,-4.099,0.27,4.657,0.257,201,0.063,0.0038,0.5,1,"1224","788","7357",0,131.5916,-52.9265
"FoF_2053,IC_4651","nan",340.105,0.155,-7.905,0.136,0.593,1.059,0.06,-2.408,0.293,-5.053,0.276,713,0.295,0.0177,-2.0,1,"2082","569","9862",0,261.2161,-49.9184
"FoF_2054,NGC_6940","nan",69.885,0.188,-7.155,0.126,0.682,0.951,0.044,-1.971,0.236,-9.398,0.223,442,1.95,0.117,-0.5,1,"2677","930","2324",0,308.632,28.2985
"FoF_2055,NGC_7209","nan",95.489,0.173,-7.32,0.114,0.5,0.819,0.031,2.275,0.167,0.296,0.177,156,0.525,0.0315,0.0,1,"2847","948","3004",0,331.2547,46.4941
"FoF_2056,FSR_0728","nan",162.918,0.094,-6.883,0.046,0.254,0.539,0.036,1.96,0.382,-2.236,0.193,62,0.005,0.0003,0.5,3,"280","368","4615",0,67.4515,38.4879
"FoF_2057,NGC_2318","nan",226.147,0.155,-4.51,0.074,0.511,0.712,0.03,-1.778,0.206,-2.148,0.209,88,1.15,0.069,-0.5,1,"nan","731","6220",0,104.8621,-13.8088
"FoF_2058,NGC_3114","nan",283.245,0.29,-3.795,0.215,0.972,0.955,0.046,-7.364,0.264,3.793,0.266,1121,0.066,0.004,0.0,1,"1376","800","7694",1,150.5648,-60.0325
"FoF_2059","n",284.793,0.113,-3.737,0.055,0.269,0.459,0.021,-6.302,0.324,3.08,0.303,68,0.562,0.0337,0.5,1,"nan","nan","nan",0,153.1748,-60.8892
"FoF_2060","nan",299.552,0.075,-2.768,0.082,0.269,0.567,0.02,-6.204,0.212,-0.703,0.274,84,0.355,0.0213,0.25,1,"nan","nan","8332",0,184.719,-65.4258
"FoF_2061,Collinder_277","nan",308.645,0.063,-3.815,0.048,0.151,0.599,0.027,-9.226,0.134,-4.142,0.147,81,1.45,0.087,-0.25,1,"1732","234","8678",1,207.0261,-66.0562
"FoF_2063,NGC_6208","nan",333.748,0.101,-5.752,0.088,0.287,0.842,0.044,-0.952,0.248,-1.506,0.23,281,1.51,0.0906,0.0,1,"1992","864","9573",0,252.3429,-53.7251
"FoF_2064,FoF_2065,NGC_6152","nan",332.942,0.042,-3.168,0.086,0.161,0.572,0.016,-2.441,0.215,-4.969,0.192,51,0.245,0.0147,-0.25,3,"1952","858","9509",0,248.2159,-52.6265
"FoF_2066,Harvard_13","nan",339.602,0.07,-4.081,0.064,0.212,0.816,0.025,-2.838,0.19,-7.165,0.179,96,2.29,0.1374,-0.5,1,"2035","540","9837",1,256.0159,-48.1152
"FoF_2067,NGC_6728","nan",25.768,0.052,-5.696,0.046,0.136,0.549,0.025,1.278,0.142,-1.764,0.15,72,0.676,0.0406,0.25,1,"2419","910","1163",0,284.7012,-8.9573
"FoF_2068","n",28.886,0.045,-3.305,0.041,0.151,0.504,0.036,-0.508,0.243,-4.283,0.209,93,0.576,0.0346,0.25,1,"nan","nan","nan",0,283.9634,-5.1048
"FoF_2069,Roslund_3","nan",58.843,0.046,-4.689,0.053,0.144,0.579,0.029,-0.379,0.142,-5.088,0.187,71,0.363,0.0218,0.25,1,"2559","1008","2021",1,299.6995,20.5073
"FoF_2070,NGC_7082","nan",91.12,0.134,-2.864,0.09,0.451,0.726,0.041,-0.281,0.196,-1.119,0.196,244,0.132,0.0079,-0.25,1,"2789","941","2908",0,322.1958,47.1022
"FoF_2071,King_20","nan",112.843,0.067,-2.857,0.045,0.226,0.498,0.032,-2.698,0.175,-2.575,0.174,72,0.006,0.0004,0.5,1,"2966","599","3452",0,353.3107,58.4747
"FoF_2072","nan",115.03,0.091,-2.907,0.076,0.275,0.471,0.028,-3.239,0.256,-1.022,0.27,92,0.005,0.0003,0.5,3,"nan","nan","nan",0,357.3927,59.0123
"FoF_2073","nan",119.326,0.076,-3.217,0.039,0.269,0.57,0.035,-3.323,0.231,-1.856,0.154,55,0.692,0.0415,0.5,3,"nan","nan","nan",0,5.7618,59.4558
"FoF_2074,ASCC_6","nan",130.403,0.12,-4.307,0.055,0.386,0.621,0.029,-0.832,0.152,0.228,0.175,63,0.049,0.0029,0.5,1,"117","25","3911",0,26.9207,57.7466
"FoF_2075","nan",134.091,0.178,-3.241,0.066,0.478,0.476,0.025,-0.786,0.327,-0.969,0.234,57,0.008,0.0005,0.5,3,"nan","nan","3991",0,34.106,57.7777
"COIN-Gaia_28,FoF_2076","nan",200.029,0.097,-0.617,0.06,0.275,0.581,0.031,-1.084,0.205,-0.955,0.218,64,0.032,0.0019,-0.25,3,"nan","1256","5443",0,96.3394,11.1754
"FoF_2077,NGC_2244","nan",206.34,0.119,-2.094,0.069,0.41,0.644,0.03,-1.726,0.256,0.196,0.337,101,0.005,0.0003,0.25,3,"638","714","5583",0,97.9753,4.9012
"FoF_2078,NGC_2269","nan",207.872,0.057,0.296,0.036,0.197,0.481,0.041,-1.025,0.348,-0.535,0.287,67,0.257,0.0154,0.25,3,"692","722","5634",0,100.8116,4.6374
"FoF_2079,NGC_2323","nan",221.671,0.195,-1.303,0.164,0.694,0.997,0.058,-0.715,0.349,-0.633,0.298,753,0.048,0.0029,0.25,1,"786","732","6084",1,105.6997,-8.3694
"FoF_2080,NGC_2335","nan",223.586,0.076,-1.18,0.066,0.229,0.571,0.046,-0.791,0.214,-0.654,0.213,124,0.355,0.0213,0.25,1,"812","734","6141",0,106.6998,-10.0144
"FoF_2081,NGC_2343","nan",224.267,0.124,-1.216,0.107,0.438,0.92,0.047,0.206,0.282,-0.183,0.253,199,0.096,0.0058,0.25,1,"829","735","6172",1,106.9855,-10.6356
"FoF_2082,VDB_92,vdBergh_92","nan",224.615,0.158,-2.422,0.117,0.558,0.882,0.059,-4.307,0.393,1.544,0.293,244,0.012,0.0007,-1.0,2,"794","1228","nan",0,106.0561,-11.4978
"FoF_2083,NGC_2360","nan",229.799,0.157,-1.408,0.131,0.599,0.903,0.055,0.393,0.24,5.595,0.214,660,1.41,0.0846,-0.25,1,"868","741","6289",1,109.4419,-15.6261
"FoF_2084,Basel_11a","nan",228.272,0.105,-0.759,0.046,0.307,0.703,0.037,-1.613,0.315,0.919,0.26,93,0.04,0.0024,0.25,1,"866","115","6269",0,109.2986,-13.973
"FoF_2085,NGC_2447","nan",240.044,0.193,0.151,0.143,0.761,0.98,0.058,-3.579,0.237,5.051,0.241,673,1.15,0.069,-0.5,1,"1005","758","6592",1,116.1435,-23.8531
"Gulliver_36,FoF_2086","nan",252.817,0.118,-0.523,0.085,0.36,0.728,0.033,-0.251,0.14,0.605,0.153,77,0.661,0.0397,0.0,1,"nan","487","6891",0,123.1878,-35.0886
"FoF_2088,Pismis_8","nan",265.114,0.071,-2.573,0.028,0.251,0.506,0.037,-5.72,0.238,4.895,0.225,64,0.047,0.0028,0.5,1,"1200","995","nan",1,130.4351,-46.2877
"FoF_2090,NGC_3033","nan",279.567,0.063,-2.035,0.055,0.197,0.528,0.015,-7.535,0.218,4.272,0.209,64,0.576,0.0346,0.25,1,"1345","798","7585",0,147.1563,-56.3754
"FoF_2091","nan",276.762,0.106,-1.84,0.046,0.241,0.531,0.017,-5.637,0.246,4.935,0.298,53,0.2,0.012,-0.25,3,"nan","nan","nan",0,143.6564,-54.3886
"FoF_2092","nan",287.483,0.092,-0.544,0.144,0.347,0.455,0.022,-6.585,0.517,2.352,0.424,373,0.004,0.0002,0.5,3,"1463","nan","nan",0,161.1448,-59.5557
"FoF_2094","n",294.863,0.056,-0.177,0.052,0.164,0.542,0.03,-3.78,0.287,1.257,0.208,80,0.275,0.0165,0.25,1,"nan","nan","nan",0,175.4893,-61.9554
"Gulliver_50,FoF_2095","nan",297.69,0.043,-0.274,0.035,0.114,0.5,0.031,-7.282,0.29,1.54,0.308,50,0.004,0.0002,0.5,3,"1582","503","nan",0,181.3785,-62.6774
"FoF_2096","nan",300.395,0.071,0.291,0.038,0.153,0.447,0.012,-6.084,0.324,-0.422,0.282,50,0.282,0.0169,-0.5,3,"nan","nan","nan",0,187.3638,-62.4724
"FoF_2097","nan",306.952,0.062,-1.19,0.05,0.162,0.447,0.017,-6.954,0.692,-1.372,0.522,74,0.676,0.0406,0.5,3,"nan","nan","nan",0,201.9864,-63.7764
"FoF_2098,SAI_118","nan",308.743,0.047,-0.859,0.039,0.142,0.507,0.033,-4.501,0.284,-2.282,0.226,105,0.021,0.0013,0.0,1,"1722","1101","8685",0,205.8098,-63.1448
"FoF_2099,Trumpler_21","nan",307.58,0.07,-0.284,0.049,0.193,0.728,0.041,-4.674,0.209,-2.273,0.202,122,0.033,0.002,0.5,1,"1700","1201","8638",0,203.0662,-62.7867
"FoF_2100","n",319.243,0.062,-2.089,0.055,0.168,0.453,0.016,-3.492,0.425,-3.443,0.356,93,0.525,0.0315,0.5,1,"nan","nan","nan",0,227.5882,-60.4843
"FoF_2101,Collinder_292","nan",325.036,0.046,-2.585,0.042,0.123,0.529,0.024,-2.413,0.202,-2.219,0.218,72,0.063,0.0038,-0.25,1,"1875","235","9168",0,237.4064,-57.5972
"FoF_2102,NGC_6031","nan",329.274,0.041,-1.501,0.036,0.122,0.547,0.037,-2.171,0.359,-3.049,0.183,90,0.029,0.0017,0.25,1,"1894","852","9316",0,241.89,-54.022
"FoF_2104,Ruprecht_119","nan",333.272,0.051,-1.858,0.046,0.151,0.449,0.013,-1.38,0.258,-3.449,0.292,56,0.007,0.0004,0.5,3,"1942","1025","9545",0,247.0334,-51.488
"FoF_2106","nan",353.483,0.051,-1.186,0.041,0.187,0.507,0.031,-0.308,0.346,-2.181,0.353,99,0.004,0.0002,0.5,3,"nan","nan","nan",0,263.501,-35.0861
"FoF_2107,NGC_6383","nan",355.665,0.057,0.072,0.069,0.282,0.932,0.077,2.545,0.323,-1.642,0.269,150,0.007,0.0004,0.0,1,"2116","878","10764",1,263.6534,-32.5707
"FoF_2108","nan",5.833,0.027,-2.219,0.035,0.151,0.535,0.046,-2.391,0.498,-18.396,0.384,119,1.15,0.069,-2.0,3,"2246","nan","349",0,271.8479,-25.0093
"FoF_2109","nan",5.251,0.032,-3.033,0.03,0.105,0.47,0.027,0.249,0.387,-0.512,0.53,109,0.186,0.0112,-0.5,3,"2257","nan","315",0,272.3255,-25.9119
"FoF_2110,NGC_6531","nan",7.607,0.118,-0.329,0.078,0.332,0.806,0.076,0.501,0.309,-1.67,0.539,295,0.009,0.0005,-0.25,2,"2234","890","424",0,270.9925,-22.5386
"FoF_2111","nan",8.133,0.059,-2.129,0.068,0.192,0.679,0.042,0.404,0.28,0.851,0.279,168,1.05,0.063,-2.0,3,"nan","nan","nan",0,272.9756,-22.9529
"FoF_2112","nan",8.14,0.033,-2.131,0.042,0.116,0.512,0.019,0.425,0.26,0.749,0.266,52,1.05,0.063,-2.0,3,"nan","nan","nan",0,272.9812,-22.9477
"FoF_2113","nan",13.216,0.043,-1.244,0.042,0.117,0.497,0.022,-0.282,0.541,-1.876,0.421,54,0.004,0.0002,0.5,3,"nan","nan","nan",0,274.7282,-18.0636
"FoF_2114","nan",17.206,0.045,-1.601,0.047,0.141,0.474,0.031,-0.68,0.288,-2.645,0.307,77,0.004,0.0002,0.5,3,"nan","nan","nan",0,277.0042,-14.7063
"FoF_2115","nan",18.136,0.036,-0.319,0.033,0.107,0.48,0.035,-0.447,0.251,-2.174,0.231,73,0.004,0.0002,0.0,3,"nan","nan","nan",0,276.2814,-13.2863
"FoF_2116","nan",25.743,0.027,-1.145,0.042,0.108,0.515,0.04,-0.915,0.382,-2.458,0.378,65,1.15,0.069,-0.5,3,"nan","nan","nan",0,280.5926,-6.9189
"FoF_2117","n",28.734,0.064,-1.574,0.094,0.284,0.608,0.028,1.079,0.171,0.068,0.184,120,1.41,0.0846,-0.5,1,"nan","nan","nan",0,282.3468,-4.4535
"FoF_2118","n",28.705,0.116,-1.549,0.087,0.317,0.673,0.029,1.083,0.225,0.148,0.221,161,0.933,0.056,-0.25,1,"nan","nan","nan",0,282.3113,-4.4679
"FoF_2119,NGC_6735","nan",33.537,0.056,-2.279,0.06,0.172,0.462,0.021,0.084,0.242,-1.282,0.218,62,0.676,0.0406,0.25,1,"2421","911","1415",0,285.1636,-0.5008
"FoF_2120","nan",32.83,0.061,-0.817,0.044,0.147,0.446,0.012,-1.704,0.651,-4.042,0.78,55,1.66,0.0996,-0.25,3,"nan","nan","nan",0,283.5401,-0.4632
"FoF_2121","nan",32.785,0.043,-0.881,0.074,0.178,0.477,0.014,-1.665,0.662,-4.214,0.537,50,3.09,0.1854,-1.25,3,"nan","nan","nan",0,283.5766,-0.5325
"FoF_2122,NGC_6755","nan",38.541,0.061,-1.689,0.057,0.167,0.462,0.029,-0.746,0.341,-3.475,0.393,77,0.174,0.0104,0.0,3,"2434","912","1517",0,286.9293,4.2156
"FoF_2123","n",59.388,0.057,-2.479,0.039,0.147,0.592,0.033,-0.803,0.171,-2.38,0.316,59,0.363,0.0218,-0.25,1,"nan","nan","nan",1,297.9662,22.1113
"Gulliver_60,FoF_2124","nan",68.429,0.102,-2.641,0.101,0.47,0.909,0.04,1.752,0.241,0.191,0.201,133,0.044,0.0026,-0.25,1,"nan","514","nan",0,303.4476,29.6844
"FoF_2125","nan",96.638,0.059,-2.041,0.052,0.195,0.502,0.028,-2.558,0.256,-3.259,0.205,69,0.129,0.0077,-0.25,1,"2830","nan","3030",0,327.7003,51.3667
"Gulliver_24,FoF_2126","nan",117.613,0.105,0.44,0.058,0.371,0.639,0.045,-3.185,0.286,-1.48,0.272,96,0.209,0.0125,-0.25,1,"nan","474","nan",1,1.1482,62.827
"FoF_2127,NGC_189","nan",121.524,0.09,-1.739,0.053,0.237,0.768,0.027,0.323,0.208,-3.307,0.195,69,0.562,0.0337,0.25,1,"49","691","3698",0,9.9465,61.1009
"FoF_2128,NGC_381","nan",124.941,0.098,-1.209,0.075,0.404,0.854,0.039,1.599,0.181,-2.254,0.248,160,0.363,0.0218,0.25,1,"83","814","3783",0,17.0852,61.5968
"FoF_2129,NGC_663","nan",129.411,0.196,-1.073,0.12,0.506,0.456,0.021,-1.067,0.346,-0.308,0.256,121,1.1,0.066,0.5,1,"115","899","nan",1,26.3671,61.1172
"FoF_2130","nan",134.203,0.25,-0.797,0.083,0.529,0.456,0.024,-0.954,0.308,-0.442,0.238,101,0.004,0.0002,0.5,3,"nan","nan","nan",0,35.8991,60.0425
"FoF_2131,NGC_581","nan",128.029,0.097,-1.82,0.096,0.452,0.455,0.024,-1.367,0.267,-0.544,0.389,94,0.06,0.0036,0.5,1,"101","845","3852",1,23.2934,60.638
"FoF_2132,Trumpler_1","nan",128.198,0.124,-1.13,0.059,0.374,0.462,0.026,-1.48,0.36,-0.37,0.455,60,0.004,0.0002,0.5,3,"104","1188","3856",0,23.8722,61.2905
"FoF_2133","nan",126.281,0.093,-1.675,0.052,0.276,0.47,0.023,-1.197,0.363,-0.047,0.319,57,0.269,0.0161,0.25,3,"nan","nan","nan",0,19.7811,61.0166
"FoF_2134","n",136.009,0.701,-2.08,0.154,1.327,0.454,0.017,-0.235,0.467,-0.793,0.511,252,0.141,0.0085,0.0,1,"nan","nan","nan",0,38.2606,58.1885
"FoF_2135","nan",135.378,0.374,0.185,0.059,0.767,0.461,0.016,-0.482,0.534,-0.329,0.374,67,0.004,0.0002,0.5,3,"nan","nan","nan",0,38.8334,60.5215
"FoF_2136","nan",136.816,0.217,-2.369,0.062,0.513,0.453,0.016,-0.186,0.401,-0.928,0.39,54,0.006,0.0004,0.5,3,"nan","nan","nan",0,39.4454,57.6076
"FoF_2137","nan",134.814,0.145,-2.084,0.099,0.42,0.444,0.015,-0.5,0.354,-0.685,0.47,53,0.063,0.0038,0.5,3,"nan","nan","nan",0,36.1373,58.6231
"FoF_2138,NGC_1528","nan",152.069,0.207,0.271,0.128,0.734,0.958,0.058,2.161,0.277,-2.232,0.232,304,0.288,0.0173,0.25,1,"260","672","4406",0,63.8745,51.2162
"FoF_2139","n",157.327,0.133,-1.408,0.111,0.39,0.888,0.052,0.332,0.258,-4.22,0.24,156,0.331,0.0199,-0.25,1,"nan","nan","nan",1,67.6835,46.2993
"FoF_2140","nan",155.809,0.17,-2.733,0.138,0.505,0.906,0.043,3.331,0.216,-3.784,0.261,132,0.275,0.0165,0.25,1,"nan","nan","4491",1,64.7728,46.4566
"FoF_2141,NGC_1778","nan",168.919,0.097,-2.008,0.088,0.3,0.57,0.039,0.502,0.244,-3.134,0.202,123,0.204,0.0122,-0.25,1,"341","685","4707",0,77.036,37.0151
"FoF_2142","nan",189.114,0.167,3.134,0.101,0.533,0.525,0.02,0.421,0.261,-1.816,0.405,81,0.004,0.0002,0.5,3,"nan","nan","nan",0,94.4399,22.5691
"UBC 72, FoF_2143","n",184.003,0.081,2.323,0.044,0.216,0.519,0.044,0.393,0.213,-0.022,0.167,61,0.955,0.0573,-0.25,1,"nan","nan","nan",0,90.9577,26.6563
"FoF_2145,NGC_2396","nan",227.518,0.15,2.619,0.093,0.378,0.664,0.029,-1.514,0.267,-0.271,0.255,114,0.263,0.0158,0.25,1,"926","746","6257",0,111.9901,-11.7159
"FoF_2146,NGC_2571","nan",249.13,0.107,3.517,0.057,0.31,0.716,0.04,-4.928,0.209,4.273,0.212,103,0.02,0.0012,-0.5,1,"1141","777","6806",0,124.7344,-29.7783
"FoF_2147","nan",248.987,0.069,2.621,0.051,0.175,0.46,0.019,-3.51,0.344,1.97,0.348,58,1.12,0.0672,-0.75,3,"nan","nan","nan",0,123.7841,-30.1598
"Gulliver_44,FoF_2148","nan",257.146,0.111,0.441,0.082,0.331,0.789,0.034,-0.699,0.193,2.289,0.219,84,0.562,0.0337,0.5,1,"nan","496","nan",0,127.2395,-38.1045
"FoF_2149","n",267.524,0.133,2.424,0.053,0.394,0.496,0.043,-5.115,0.384,3.937,1.091,76,0.933,0.056,-0.25,1,"nan","nan","nan",0,138.0995,-44.8658
"FoF_2150","nan",284.796,0.031,0.879,0.037,0.11,0.518,0.03,-9.684,0.165,4.385,0.192,64,0.776,0.0466,-0.25,1,"nan","nan","7749",0,158.0069,-57.0009
"Gulliver_12,FoF_2152","nan",297.33,0.047,1.057,0.045,0.123,0.557,0.029,-5.957,0.265,-0.265,0.361,68,0.339,0.0203,0.25,1,"nan","461","nan",0,181.1318,-61.3035
"FoF_2153,Ruprecht_105","nan",300.951,0.038,1.228,0.058,0.13,0.466,0.022,-5.914,0.47,-0.066,0.332,74,0.955,0.0573,-0.25,1,"nan","1018","8383",1,188.6955,-61.5797
"FoF_2154","nan",302.124,0.041,1.712,0.053,0.119,0.478,0.019,-4.379,0.214,-0.149,0.225,58,0.004,0.0002,0.5,3,"nan","nan","nan",0,191.1857,-61.1492
"FoF_2155","nan",331.931,0.046,-0.225,0.089,0.259,0.456,0.024,-3.103,0.539,-3.665,0.695,98,0.058,0.0035,0.5,3,"1911","nan","nan",0,243.6644,-51.2782
"FoF_2156","nan",332.575,0.056,0.73,0.056,0.206,0.594,0.027,-1.923,0.344,-5.345,0.157,55,2.09,0.1254,0.25,3,"nan","nan","nan",0,243.3641,-50.1422
"FoF_2157","nan",344.666,0.069,1.625,0.058,0.179,0.6,0.023,-0.102,0.293,-1.04,0.219,85,0.006,0.0004,0.5,1,"2012","nan","nan",0,254.0882,-40.6132
"FoF_2158","nan",347.279,0.057,-0.341,0.067,0.167,0.451,0.015,-1.259,0.661,-2.642,0.697,128,0.234,0.014,0.5,3,"nan","nan","nan",0,258.2082,-39.7284
"FoF_2159","nan",11.214,0.067,-0.268,0.046,0.168,0.471,0.015,-0.024,0.546,-1.42,0.64,62,0.513,0.0308,0.5,3,"nan","nan","nan",0,272.8142,-19.3573
"FoF_2160","nan",11.879,0.048,-0.051,0.057,0.173,0.489,0.015,-0.227,0.584,-1.664,0.622,71,12.9,0.774,-2.0,3,"nan","nan","nan",0,272.9516,-18.67
"FoF_2161","nan",27.425,0.126,0.457,0.094,0.313,0.461,0.031,-0.722,0.538,-2.377,0.795,231,0.005,0.0003,0.5,3,"nan","nan","nan",0,279.9346,-4.6902
"FoF_2162","nan",27.206,0.062,0.416,0.051,0.171,0.461,0.019,-0.658,0.707,-2.277,0.815,76,1.78,0.1068,-0.5,3,"2364","nan","nan",0,279.8704,-4.9037
"FoF_2163","nan",32.092,0.204,-0.316,0.094,0.527,0.457,0.02,-0.752,0.622,-2.515,0.772,189,0.004,0.0002,0.5,3,"nan","nan","nan",0,282.7577,-0.8916
"FoF_2164","nan",29.437,0.169,0.361,0.089,0.395,0.447,0.019,-0.593,0.529,-2.217,0.516,151,0.501,0.0301,0.5,3,"nan","nan","nan",0,280.9427,-2.9451
"FoF_2165","nan",31.142,0.092,0.969,0.122,0.406,0.467,0.041,-0.25,0.365,-1.728,0.525,114,0.977,0.0586,-0.75,3,"2380","nan","nan",0,281.1806,-1.1508
"FoF_2166","nan",30.061,0.068,0.783,0.127,0.265,0.472,0.021,-0.337,0.534,-2.435,0.757,97,0.004,0.0002,0.5,3,"nan","nan","nan",0,280.8523,-2.1973
"FoF_2167","nan",29.54,0.145,1.259,0.081,0.289,0.458,0.026,-0.574,0.477,-2.373,0.8,88,1.32,0.0792,-1.0,3,"nan","nan","nan",0,280.1903,-2.443
"FoF_2168","nan",28.651,0.085,-0.334,0.079,0.237,0.455,0.015,-0.755,0.537,-2.611,0.928,79,0.083,0.005,-0.25,3,"nan","nan","nan",0,281.2024,-3.9618
"FoF_2169","nan",27.975,0.055,-0.286,0.051,0.165,0.464,0.021,-0.575,0.611,-2.423,0.764,69,4.07,0.2442,0.5,3,"nan","nan","nan",0,280.8499,-4.5412
"FoF_2170","nan",29.826,0.138,0.941,0.105,0.368,0.455,0.017,-0.608,0.563,-1.995,0.705,65,1.35,0.081,-0.75,3,"nan","nan","nan",0,280.6042,-2.3341
"FoF_2171","nan",29.538,0.122,0.383,0.068,0.282,0.503,0.017,-0.531,0.411,-2.137,0.333,56,0.004,0.0002,-0.5,3,"nan","nan","nan",0,280.9693,-2.8452
"FoF_2172","nan",32.475,0.052,0.159,0.078,0.198,0.486,0.032,-0.433,0.308,-1.805,0.353,53,0.126,0.0076,0.25,3,"nan","nan","nan",0,282.5096,-0.3341
"FoF_2173","nan",31.885,0.108,-0.379,0.057,0.201,0.443,0.01,-0.631,0.507,-2.69,0.778,52,0.741,0.0445,0.5,3,"nan","nan","nan",0,282.7194,-1.1046
"FoF_2175,NGC_6802","nan",55.321,0.064,0.911,0.043,0.233,0.478,0.031,-2.872,0.31,-6.363,0.428,58,12.3,0.738,0.5,3,"2491","917","1913",0,292.6487,20.255
"FoF_2176","nan",72.658,0.08,1.771,0.037,0.184,0.517,0.023,-3.119,0.306,-6.554,0.363,56,0.309,0.0185,0.25,3,"2595","nan","nan",0,301.7985,35.6356
"FoF_2177","nan",76.878,0.189,1.107,0.074,0.388,0.566,0.028,-3.269,0.277,-5.64,0.397,167,0.004,0.0002,0.5,3,"nan","nan","nan",0,305.4284,38.7798
"FoF_2178","n",74.341,0.138,1.158,0.083,0.334,0.48,0.021,-2.881,0.261,-5.695,0.268,117,0.013,0.0008,0.5,1,"nan","nan","nan",1,303.5734,36.7097
"FoF_2179","n",76.759,0.126,0.919,0.057,0.328,0.55,0.026,-3.285,0.311,-5.808,0.319,92,0.008,0.0005,0.5,1,"nan","nan","nan",1,305.5394,38.5749
"FoF_2180","nan",75.132,0.109,0.971,0.1,0.242,0.467,0.017,-2.739,0.341,-5.351,0.303,82,0.005,0.0003,0.5,3,"nan","nan","nan",0,304.3193,37.2624
"FoF_2181","nan",75.394,0.178,1.56,0.083,0.335,0.497,0.022,-2.587,0.398,-5.265,0.396,79,0.02,0.0012,0.5,1,"2621","nan","nan",1,303.8874,37.8085
"FoF_2182","nan",76.99,0.082,2.003,0.045,0.209,0.556,0.032,-3.652,0.266,-5.096,0.307,77,0.008,0.0005,0.5,2,"2627","nan","nan",0,304.5581,39.3789
