"fname","Type","Name","RA_ICRS","DE_ICRS","AllNames"
"berkeley69","o","Berkeley_69",81.09088599,32.60815438,"Berkeley_69,FSR_793,MWSC_532,OCL_444,OC_0294"
"berkeley70","o","Berkeley_70",81.45435788,41.95006707,"Berkeley_70,FSR_743,MWSC_538,OCL_422"
"berkeley71","o","Berkeley_71",85.24182446,32.27269948,"Berkeley_71,FSR_810,MWSC_634,OCL_449,Theia_1857"
"berkeley72","o","Berkeley_72",87.55564,22.24914464,"Berkeley_72,MWSC_679,OCL_464"
"berkeley73","o","Berkeley_73",95.5200545,-6.31894792,"Berkeley_73,MWSC_847,OCL_546"
"berkeley75","o","Berkeley_75",102.24899678,-23.9959872,"Berkeley_75,ES0490SC50,MWSC_993,OCL_614"
"berkeley76","o","Berkeley_76",106.65936411,-11.72358075,"Berkeley_76,MWSC_1099,OCL_568"
"berkeley77","o","Berkeley_77",110.35871954,-3.23881937,"Berkeley_77,FSR_1138,MWSC_1188,MWSC_1189,OCL_555"
"berkeley78","o","Berkeley_78",110.90881521,5.37127535,"Berkeley_78,FSR_1067,MWSC_1203,MWSC_1204,OCL_536"
"berkeley79","o","Berkeley_79",281.24850359,-1.140767,"Berkeley_79,MWSC_2986,OCL_86"
"berkeley80","o","Berkeley_80",283.58993315,-1.21571479,"Berkeley_80,MWSC_3019,OCL_87"
"berkeley81","o","Berkeley_81",285.41687882,-0.45703407,"Berkeley_81,MWSC_3039,OCL_88,Theia_4178"
"berkeley82","o","Berkeley_82",287.83794016,13.11651856,"Berkeley_82,MWSC_3065,OCL_103,Theia_2838"
"berkeley83","o","Berkeley_83",300.35617621,28.6434224,"Berkeley_83,FSR_171,OCL_135"
"berkeley84","o","Berkeley_84",301.20042294,33.9857668,"Berkeley_84,UBC_1089"
"berkeley85","o","Berkeley_85",304.69858065,37.73113958,"Berkeley_85,Dolidze_41,FSR_208,MWSC_3309,MWSC_3311,OCL_160,OCL_163"
"berkeley86","o","Berkeley_86",305.07716845,38.67991353,"Berkeley_86,MWSC_3316,OCL_167"
"berkeley87","o","Berkeley_87",305.40690126,37.41471584,"Berkeley_87"
"berkeley89","o","Berkeley_89",306.11543823,46.0510988,"Berkeley_89,FSR_257,MWSC_3333,OCL_193"
"berkeley90","o","Berkeley_90",308.81179073,46.84413145,"Berkeley_90"
"berkeley91","o","Berkeley_91",317.72048663,48.54150942,"Berkeley_91,FSR_287,MWSC_3476,OCL_206"
"berkeley92","o","Berkeley_92",321.19856879,57.52849832,"Berkeley_92,FSR_329,MWSC_3510,OCL_220"
"berkeley93","o","Berkeley_93",328.87186559,63.92713143,"Berkeley_93,MWSC_3574,OCL_239"
"berkeley94","o","Berkeley_94",335.71765755,55.86971203,"Berkeley_94,MWSC_3618,OCL_231"
"berkeley95","o","Berkeley_95",337.07120591,59.13436568,"Berkeley_95,FSR_375,MWSC_3626,OCL_242,OC_0182,OC_0183"
"berkeley96","o","Berkeley_96",337.47298281,55.41181909,"Berkeley_96,FSR_359,MWSC_3630,OCL_232"
"berkeley97","o","Berkeley_97",339.85246881,59.00574772,"Berkeley_97,FSR_382,MWSC_3648,OCL_243"
"berkeley98","o","Berkeley_98",340.66984316,52.40534299,"Berkeley_98,FSR_361,MWSC_3655,OCL_234,OC_0176"
"berkeley99","o","Berkeley_99",350.25248882,71.77482633,"Berkeley_99,FSR_455,MWSC_3722,OCL_271"
"berkeley100","o","Berkeley_100",351.48868492,63.77997815,"Berkeley_100,MWSC_3727,OCL_264"
"berkeley101","o","Berkeley_101",353.20657262,64.20633438,"Berkeley_101,FSR_444,MWSC_3737,OCL_267"
"berkeley102","o","Berkeley_102",354.67102976,56.64042528,"Berkeley_102,MWSC_3750,OCL_263"
"berkeley103","o","Berkeley_103",356.30326981,59.29941378,"Berkeley_103,MWSC_3755,OCL_266"
"berkeley104","o","Berkeley_104",0.85813164,63.59006219,"Berkeley_104,MWSC_8,OCL_282"
"berkeley14a","o","Berkeley_14A",75.04552364,43.67924222,"Berkeley_14A,MWSC_449"
"bica2","o","Bica_2",308.31910613,41.30050966,"Bica_2"
"bica3","o","Bica_3",276.51741804,-13.06040475,"BBD_4,Bica_3,FSR_57,MWSC_2915"
"bica631","o","Bica_631",263.67864483,-33.47853905,"Bica_631"
"biurakan2","o","Biurakan_2",302.32201209,35.46390324,"Biurakan_2"
"blanco1","o","Blanco_1",0.91498392,-30.01061575,"Blanco_1,ESO_409-9,MWSC_7,OCL_43,zeta_Scl"
"bochum1","o","Bochum_1",96.25665201,19.84623012,"BBD_7,Bochum_1,FSR_0911,FSR_911,UBC_1309"
"bochum2","o","Bochum_2",102.20712585,0.37711184,"Bochum_2"
"bochum3","o","Bochum_3",105.86430194,-5.01132854,"Bochum_3,MWSC_1079"
"bochum4","o","Bochum_4",112.89675182,-17.19866813,"Bochum_4,Theia_2951"
"bochum10","o","Bochum_10",160.56780423,-59.15903245,"Bochum_10,UBC_653"
"bochum13","o","Bochum_13",259.33280153,-35.53377806,"Bochum_13,Theia_1642"
"bochum14","o","Bochum_14",270.50036428,-23.69697077,"Bochum_14"
"bochum15","o","Bochum_15",115.07173333,-33.55083729,"Bochum_15"
"briceno1","o","Briceno_1",81.08336307,1.69561227,"ASCC_16,Briceno_1"
"cbjc8","o","CBJC_8",313.50411752,44.87127566,"CBJC_8,CWNU_2830"
"cma2","o","CMa_2",105.68205942,-7.75662131,"CMa_2,HXHWL_32,Theia_2471"
"coingaia3","o","COIN-Gaia_3",18.72726577,60.50717156,"COIN-Gaia_3"
"coingaia4","o","COIN-Gaia_4",26.14677547,58.7513819,"COIN-Gaia_4,OC_0239,Theia_2190"
"coingaia5","o","COIN-Gaia_5",27.46268104,58.05006828,"COIN-Gaia_5,Theia_588"
"coingaia6","o","COIN-Gaia_6",28.13787069,58.63532703,"COIN-Gaia_6"
"coingaia7","o","COIN-Gaia_7",33.75347067,58.45906461,"COIN-Gaia_7,Theia_2483"
"coingaia8","o","COIN-Gaia_8",39.16495578,50.01007597,"COIN-Gaia_8,Theia_346"
"coingaia9","o","COIN-Gaia_9",47.71429442,48.02966917,"COIN-Gaia_9"
"coingaia10","o","COIN-Gaia_10",68.45842789,40.49964235,"COIN-Gaia_10"
"coingaia11","o","COIN-Gaia_11",68.14971042,39.53324453,"COIN-Gaia_11,Theia_963"
"coingaia12","o","COIN-Gaia_12",79.42008386,41.67985831,"COIN-Gaia_12,LISC_3479,Theia_675"
"coingaia13","o","COIN-Gaia_13",83.39159281,41.82798701,"COIN-Gaia_13,OC_0286"
"coingaia14","o","COIN-Gaia_14",77.69354077,39.20290629,"COIN-Gaia_14"
"coingaia15","o","COIN-Gaia_15",76.10322514,35.80107117,"COIN-Gaia_15,Theia_2491"
"coingaia16","o","COIN-Gaia_16",80.1697787,37.44458742,"COIN-Gaia_16"
"coingaia18","o","COIN-Gaia_18",78.40348085,35.48011987,"COIN-Gaia_18"
"coingaia19","o","COIN-Gaia_19",82.19135607,34.3361242,"COIN-Gaia_19,Stock_8,Theia_3889"
"coingaia20","o","COIN-Gaia_20",78.63596867,31.72005005,"COIN-Gaia_20,Theia_2419"
"coingaia21","o","COIN-Gaia_21",84.75457229,28.43665702,"COIN-Gaia_21"
"coingaia23","o","COIN-Gaia_23",87.43029229,27.01323423,"Alessi_135,COIN-Gaia_23,Majaess_65,Theia_497"
"coingaia24","o","COIN-Gaia_24",90.72366108,23.16394984,"COIN-Gaia_24"
"coingaia25","o","COIN-Gaia_25",91.66149749,20.45690363,"COIN-Gaia_25,Theia_991"
"coingaia26","o","COIN-Gaia_26",83.77343755,15.70671447,"COIN-Gaia_26,LISC_0988,Theia_2486"
"coingaia28","o","COIN-Gaia_28",96.33089544,11.1632653,"COIN-Gaia_28"
"coingaia29","o","COIN-Gaia_29",15.57498846,63.65125431,"COIN-Gaia_29"
"coingaia30","o","COIN-Gaia_30",21.17121223,70.57543933,"COIN-Gaia_30,Theia_757"
"coingaia31","o","COIN-Gaia_31",21.29100637,61.14001692,"COIN-Gaia_31"
"coingaia32","o","COIN-Gaia_32",28.11917282,63.10107552,"COIN-Gaia_32,Theia_2796"
"coingaia33","o","COIN-Gaia_33",30.30243553,61.47734027,"COIN-Gaia_33"
"coingaia34","o","COIN-Gaia_34",31.23390676,61.7806542,"COIN-Gaia_34,Theia_1088"
"coingaia35","o","COIN-Gaia_35",33.46024345,60.03188231,"COIN-Gaia_35"
"coingaia36","o","COIN-Gaia_36",36.34109856,59.93511474,"COIN-Gaia_36,UBC_1236"
"coingaia37","o","COIN-Gaia_37",45.23157951,58.86213481,"COIN-Gaia_37,Theia_592"
"coingaia38","o","COIN-Gaia_38",51.47055299,51.07592898,"COIN-Gaia_38,Melotte_20,Theia_3727"
"coingaia39","o","COIN-Gaia_39",69.58059576,42.97025309,"COIN-Gaia_39"
"coingaia40","o","COIN-Gaia_40",81.89162844,33.51469479,"COIN-Gaia_40"
"coingaia41","o","COIN-Gaia_41",89.82741795,18.98747919,"COIN-Gaia_41,Theia_3187"
"cwnu2","m","CWNU_2",139.75804478,-65.6491218,"CWNU_2"
"cwnu3","o","CWNU_3",33.06700912,64.60367548,"CWNU_3"
"cwnu6","o","CWNU_6",230.02401419,-56.19170648,"CWNU_6"
"cwnu7","o","CWNU_7",240.09324097,-59.10420463,"CWNU_7"
"cwnu10","o","CWNU_10",95.31755942,18.82700081,"CWNU_10"
"cwnu11","o","CWNU_11",90.91502401,18.27017806,"CWNU_11"
"cwnu14","m","CWNU_14",14.7878635,53.75959024,"CWNU_14"
"cwnu15","o","CWNU_15",87.52617216,26.13658603,"CWNU_15,Theia_648"
"cwnu19","o","CWNU_19",228.51367767,-54.53554584,"CWNU_19"
"cwnu23","o","CWNU_23",342.92927732,61.64310186,"CWNU_23"
"cwnu26","o","CWNU_26",93.86759864,13.78485959,"CWNU_26"
"cwnu29","m","CWNU_29",133.3600307,-72.48503362,"CWNU_29"
"cwnu32","o","CWNU_32",262.5306408,-38.21613811,"CWNU_32"
"cwnu35","m","CWNU_35",92.96891328,-16.52451555,"CWNU_35"
"cwnu37","o","CWNU_37",276.71423827,-12.47995047,"CWNU_37"
"cwnu38","o","CWNU_38",13.51059478,55.9650474,"CWNU_38"
"cwnu39","o","CWNU_39",92.74019925,23.43399518,"CWNU_39"
"cwnu41","m","CWNU_41",225.51221467,-71.03102814,"CWNU_41"
"cwnu42","o","CWNU_42",318.27288367,46.08254111,"CWNU_42"
"cwnu45","o","CWNU_45",108.09937844,-27.98383277,"CWNU_45"
"cwnu47","o","CWNU_47",301.37159686,23.78660023,"CWNU_47"
"cwnu50","o","CWNU_50",264.35228344,-34.79626703,"CWNU_50"
"cwnu52","o","CWNU_52",72.33883295,26.18538988,"CWNU_52"
"cwnu56","o","CWNU_56",345.57605659,69.28686867,"CWNU_56"
"cwnu58","o","CWNU_58",342.159325,60.54127248,"CWNU_58"
"cwnu61","m","CWNU_61",153.52044941,-71.04131609,"CWNU_61"
"cwnu62","o","CWNU_62",256.70052807,-41.56450675,"CWNU_62"
"cwnu65","o","CWNU_65",35.33589385,62.56934724,"CWNU_65"
"cwnu66","o","CWNU_66",33.35457345,61.46474072,"CWNU_66"
"cwnu70","o","CWNU_70",277.96264307,-10.14528617,"CWNU_70"
"cwnu72","o","CWNU_72",124.37477181,-40.39143231,"CWNU_72"
"cwnu73","o","CWNU_73",168.0878232,-57.94159015,"CWNU_73"
"cwnu77","m","CWNU_77",45.33086812,71.07842454,"CWNU_77"
"cwnu80","o","CWNU_80",93.95984878,11.89108758,"CWNU_80"
"cwnu85","o","CWNU_85",257.95228013,-41.34274609,"CWNU_85"
"cwnu86","o","CWNU_86",283.35977522,-4.71655023,"CWNU_86"
"cwnu87","o","CWNU_87",22.61250288,59.6329703,"CWNU_87"
"cwnu88","m","CWNU_88",131.17282333,-59.95995214,"CWNU_88"
"cwnu89","o","CWNU_89",133.14127717,-54.44623563,"CWNU_89"
"cwnu92","o","CWNU_92",352.40248029,62.22891586,"CWNU_92"
"cwnu95","o","CWNU_95",223.29731815,-54.1115284,"CWNU_95,OC_0623,Theia_1986"
"cwnu96","o","CWNU_96",312.48734605,38.31998859,"CWNU_96"
"cwnu98","o","CWNU_98",275.96302736,-9.88809063,"CWNU_98"
"cwnu101","o","CWNU_101",278.87334683,-9.78345735,"CWNU_101"
"cwnu102","o","CWNU_102",128.77454787,-36.57483129,"CWNU_102"
"cwnu105","o","CWNU_105",58.95697512,38.46600896,"CWNU_105"
"cwnu110","o","CWNU_110",113.87427728,-15.56153406,"CWNU_110"
"cwnu111","o","CWNU_111",28.68583478,67.81335398,"CWNU_111"
"cwnu112","o","CWNU_112",302.09333183,33.95245148,"CWNU_112"
"cwnu114","o","CWNU_114",29.39027556,63.19830395,"CWNU_114,IRAS_01546+6319,UBC_1606"
"cwnu117","o","CWNU_117",341.14843484,57.53000268,"CWNU_117,OC_0187,Theia_3024"
"cwnu119","o","CWNU_119",47.45027315,57.93365938,"CWNU_119"
"cwnu120","o","CWNU_120",288.89758722,7.31046206,"CWNU_120"
"cwnu121","o","CWNU_121",203.65481642,-66.54883389,"CWNU_121"
"cwnu124","o","CWNU_124",349.21023533,64.69409548,"CWNU_124"
"cwnu128","o","CWNU_128",117.69520661,-35.11955948,"CWNU_128"
"cwnu129","o","CWNU_129",117.58989223,-34.35912489,"CWNU_129"
"cwnu132","o","CWNU_132",276.48952477,-15.05271234,"CWNU_132"
"cwnu133","o","CWNU_133",49.922871,52.68680779,"CWNU_133"
"cwnu134","o","CWNU_134",296.25886784,18.99833813,"CWNU_134"
"cwnu135","m","CWNU_135",116.56430629,-52.84209208,"CWNU_135"
"cwnu136","o","CWNU_136",311.21909464,56.90036924,"CWNU_136,CWNU_521"
"cwnu141","o","CWNU_141",247.93934875,-52.88081719,"CWNU_141"
"cwnu144","o","CWNU_144",332.29413014,50.89679516,"CWNU_144"
"cwnu147","o","CWNU_147",188.75011241,-58.08856056,"CWNU_147"
"cwnu148","o","CWNU_148",358.31874814,57.76520478,"CWNU_148"
"cwnu151","o","CWNU_151",266.47504514,-33.443433,"CWNU_151"
"cwnu152","o","CWNU_152",305.84209404,32.73477191,"CWNU_152"
"cwnu153","o","CWNU_153",302.06443923,23.16364242,"CWNU_153"
"cwnu154","o","CWNU_154",77.94247965,38.10519611,"CWNU_154"
"cwnu155","o","CWNU_155",273.46181251,-21.06213951,"CWNU_155"
"cwnu158","o","CWNU_158",99.934106,5.23329825,"CWNU_158"
"cwnu161","o","CWNU_161",341.24857769,54.69749036,"ASCC_123,CWNU_161,MWSC_3654,Theia_2697"
"cwnu162","o","CWNU_162",327.81339454,58.11864452,"CWNU_162"
"cwnu164","o","CWNU_164",136.79404467,-44.31040224,"CWNU_164,Theia_1081"
"cwnu165","o","CWNU_165",290.08213739,4.33004471,"CWNU_165"
"cwnu168","o","CWNU_168",81.06715704,20.72325039,"CWNU_168"
"cwnu170","o","CWNU_170",259.62928796,-30.94531171,"CWNU_170"
"cwnu172","o","CWNU_172",109.22204034,-1.81070646,"CWNU_172"
"cwnu173","o","CWNU_173",87.04216364,39.26275871,"CWNU_173,Theia_856"
"cwnu174","m","CWNU_174",357.8304054,54.01508419,"CWNU_174"
"cwnu175","o","CWNU_175",188.40652192,-63.51549475,"CWNU_175"
"cwnu180","o","CWNU_180",307.55493849,38.17347136,"CWNU_180"
"cwnu181","o","CWNU_181",289.157503,5.81571754,"CWNU_181"
"cwnu182","o","CWNU_182",135.84861877,-43.86964209,"CWNU_182,Theia_1081,Theia_3374"
"cwnu183","o","CWNU_183",273.08753547,-21.14331974,"CWNU_183"
"cwnu189","o","CWNU_189",95.05375333,-6.44156545,"CWNU_189"
"cwnu193","o","CWNU_193",120.38071111,-31.96934695,"CWNU_193"
"cwnu195","o","CWNU_195",82.97134397,29.07123266,"CWNU_195"
"cwnu201","o","CWNU_201",95.37770062,-10.28274183,"CWNU_201"
"cwnu203","o","CWNU_203",10.13205226,66.89237633,"CWNU_203"
"cwnu204","o","CWNU_204",121.07125401,-29.21475772,"CWNU_204"
"cwnu205","o","CWNU_205",93.60769342,2.84589874,"CWNU_205"
"cwnu206","o","CWNU_206",289.61035126,13.19956535,"CWNU_206"
"cwnu207","m","CWNU_207",135.75807309,-46.86333434,"CWNU_207"
"cwnu209","o","CWNU_209",337.58158171,56.09865282,"CWNU_209"
"cwnu212","o","CWNU_212",120.61845802,-28.86507481,"CWNU_212"
"cwnu215","o","CWNU_215",247.26716278,-45.52108285,"CWNU_215"
"cwnu218","o","CWNU_218",244.90127588,-55.61674688,"CWNU_218"
"cwnu222","o","CWNU_222",101.9934777,-8.0188464,"CWNU_222"
"cwnu224","o","CWNU_224",267.75400936,-38.44730867,"CWNU_224"
"cwnu226","o","CWNU_226",111.24094357,-4.92081679,"CWNU_226"
"cwnu229","o","CWNU_229",263.72647786,-43.01598244,"CWNU_229"
"cwnu230","o","CWNU_230",270.13469313,-13.37309446,"CWNU_230"
"cwnu232","m","CWNU_232",92.34633901,-2.99419091,"CWNU_232"
"cwnu236","o","CWNU_236",279.83117219,1.15130489,"CWNU_236"
"cwnu239","o","CWNU_239",98.27958496,2.44583542,"CWNU_239,LISC-III_1682,Theia_1671,UBC_1330"
"cwnu240","o","CWNU_240",102.53816255,0.9565583,"CWNU_240"
"cwnu246","o","CWNU_246",117.14374402,-23.73405289,"CWNU_246"
"cwnu249","o","CWNU_249",240.56610008,-54.87313776,"CWNU_249"
"cwnu252","o","CWNU_252",185.39775732,-61.07169588,"CWNU_252"
"cwnu255","o","CWNU_255",86.41221352,33.77651142,"CWNU_255"
"cwnu260","o","CWNU_260",117.49426456,-49.71826688,"CWNU_260"
"cwnu263","o","CWNU_263",101.77805271,0.7478931,"CWNU_263"
"cwnu264","o","CWNU_264",149.20039807,-60.52954639,"CWNU_264"
"cwnu265","o","CWNU_265",153.76962775,-54.60047242,"ASCC_58,CWNU_265,MWSC_1782"
"cwnu267","o","CWNU_267",254.37070123,-48.46290808,"CWNU_267"
"cwnu268","o","CWNU_268",119.16586974,-31.06106327,"CWNU_268"
"cwnu274","o","CWNU_274",105.99649999,-16.88416465,"CWNU_274"
"cwnu275","o","CWNU_275",266.37011918,-40.81569408,"CWNU_275,Theia_1889,Theia_5705"
"cwnu277","o","CWNU_277",192.20960197,-60.57552676,"CWNU_277,Loden_682,MWSC_2065"
"cwnu279","o","CWNU_279",103.82667738,-2.13190579,"CWNU_279"
"cwnu281","o","CWNU_281",106.03890151,-16.35181209,"CWNU_281"
"cwnu282","o","CWNU_282",245.45016858,-53.938664,"CWNU_282"
"cwnu283","o","CWNU_283",113.83149759,-42.88950485,"CWNU_283"
"cwnu284","o","CWNU_284",211.80183321,-61.70368804,"CWNU_284,Theia_3609,UBC_1523"
"cwnu286","o","CWNU_286",327.73196683,64.01389544,"CWNU_286"
"cwnu287","o","CWNU_287",155.2995336,-55.97186833,"CWNU_287"
"cwnu296","o","CWNU_296",277.24818976,-14.23548401,"CWNU_296"
"cwnu299","o","CWNU_299",89.50461392,29.57888974,"CWNU_299"
"cwnu301","o","CWNU_301",125.69838825,-31.61583773,"CWNU_301"
"cwnu302","o","CWNU_302",104.6287801,-3.02885571,"CWNU_302"
"cwnu304","o","CWNU_304",251.12883274,-52.98813025,"CWNU_304"
"cwnu311","m","CWNU_311",333.43358295,42.47926755,"CWNU_294,CWNU_311"
"cwnu312","o","CWNU_312",332.55823623,56.46879353,"CWNU_312"
"cwnu313","m","CWNU_313",295.1379743,-1.99248423,"CWNU_313"
"cwnu314","o","CWNU_314",288.15654246,-9.63329176,"CWNU_314"
"cwnu317","o","CWNU_317",254.16262667,-39.84789058,"CWNU_317"
"cwnu318","o","CWNU_318",219.08770016,-61.91192113,"CWNU_318"
"cwnu324","o","CWNU_324",113.01169211,-16.93224554,"CWNU_324,OC_0394,Theia_2951"
"cwnu325","o","CWNU_325",233.84611129,-55.454668,"CWNU_325"
"cwnu326","o","CWNU_326",298.53322087,29.1153083,"CWNU_326"
"cwnu330","o","CWNU_330",106.81097047,-11.96398864,"CWNU_330"
"cwnu331","o","CWNU_331",124.47084788,-39.52053131,"CWNU_331"
"cwnu334","o","CWNU_334",89.40206949,19.26483579,"CWNU_334,Theia_3187"
"cwnu336","o","CWNU_336",308.3237873,47.08856325,"CWNU_336"
"cwnu337","o","CWNU_337",279.15829223,-8.90895379,"CWNU_337"
"cwnu338","o","CWNU_338",124.44272367,-39.32858691,"CWNU_338,OC_0451,Theia_472"
"cwnu339","o","CWNU_339",125.86186168,-42.98492285,"CWNU_339"
"cwnu340","o","CWNU_340",106.77489395,-26.39799789,"CWNU_340"
"cwnu346","o","CWNU_346",34.54626404,61.15592012,"CWNU_346"
"cwnu348","o","CWNU_348",328.13495629,64.94553439,"CWNU_348"
"cwnu350","o","CWNU_350",76.46566564,45.96860614,"CWNU_350"
"cwnu352","o","CWNU_352",223.64189449,-57.60472833,"CWNU_352,LISC-III_3411"
"cwnu354","o","CWNU_354",350.67131183,68.75583219,"CWNU_354"
"cwnu356","o","CWNU_356",215.05762538,-61.08103156,"CWNU_356"
"cwnu358","o","CWNU_358",72.97757534,49.07117827,"CWNU_358"
"cwnu360","o","CWNU_360",234.53783847,-57.09444945,"CWNU_360"
"cwnu361","o","CWNU_361",64.35414678,42.8088615,"CWNU_361"
"cwnu362","o","CWNU_362",103.96123459,-13.06996343,"CWNU_362"
"cwnu364","o","CWNU_364",55.00859974,43.20436743,"CWNU_364"
"cwnu367","o","CWNU_367",274.11849773,-12.7180933,"CWNU_367"
"cwnu368","o","CWNU_368",69.94054153,50.29801118,"CWNU_368"
"cwnu371","o","CWNU_371",113.87166083,-12.68765207,"CWNU_371"
"cwnu379","o","CWNU_379",214.103174,-63.51263783,"CWNU_379"
"cwnu382","o","CWNU_382",197.85207532,-56.44486395,"CWNU_382"
"cwnu383","o","CWNU_383",142.22918277,-35.73762184,"CWNU_383"
"cwnu384","m","CWNU_384",128.57949724,-27.69962444,"CWNU_384"
"cwnu385","o","CWNU_385",95.49962731,9.64260953,"CWNU_385"
"cwnu388","o","CWNU_388",307.10482328,54.41209626,"CWNU_388,Theia_4144,Theia_4846,Theia_5468,Theia_7866"
"cwnu393","o","CWNU_393",297.24807717,24.64647919,"CWNU_393"
"cwnu395","o","CWNU_395",229.23715155,-53.67702402,"CWNU_395"
"cwnu399","o","CWNU_399",125.0757573,-43.20975031,"CWNU_399,Theia_2941,Theia_5697"
"cwnu405","o","CWNU_405",51.18490204,40.76431617,"CWNU_405"
"cwnu406","o","CWNU_406",91.39871199,20.81403142,"CWNU_406"
"cwnu407","o","CWNU_407",279.49714866,-6.46585344,"CWNU_407"
"cwnu408","o","CWNU_408",126.21734783,-44.303866,"CWNU_408,Theia_2316,UBC_1442"
"cwnu409","o","CWNU_409",69.00689409,59.73485413,"CWNU_409"
"cwnu410","m","CWNU_410",96.12559451,-12.95687147,"CWNU_410"
"cwnu413","o","CWNU_413",304.01618844,30.33154879,"CWNU_413"
"cwnu416","o","CWNU_416",97.33553565,13.47146131,"CWNU_416"
"cwnu418","m","CWNU_418",96.35824426,8.38190941,"CWNU_418"
"cwnu423","o","CWNU_423",15.46247779,62.26610279,"CWNU_423"
"cwnu426","o","CWNU_426",208.69215125,-57.70630678,"CWNU_426"
"cwnu427","o","CWNU_427",302.72234694,30.63319602,"CWNU_427"
"cwnu428","o","CWNU_428",348.67393953,58.19706554,"CWNU_428"
"cwnu429","m","CWNU_429",62.89482808,68.02149859,"CWNU_429"
"cwnu433","o","CWNU_433",125.84521628,-37.09403108,"CWNU_433,Theia_2572,Theia_3286"
"cwnu434","o","CWNU_434",110.16113568,-7.30764757,"CWNU_434"
"cwnu435","m","CWNU_435",122.12551625,-37.62793594,"CWNU_435"
"cwnu437","o","CWNU_437",124.58803319,-43.34038265,"CWNU_437,Theia_1884,Theia_5697"
"cwnu439","o","CWNU_439",306.7727984,43.51798617,"CWNU_439"
"cwnu440","o","CWNU_440",295.59210945,22.31141016,"CWNU_440"
"cwnu445","o","CWNU_445",228.33749662,-59.15707938,"CWNU_445"
"cwnu446","o","CWNU_446",340.17303728,65.28924433,"CWNU_446"
"cwnu448","o","CWNU_448",283.81910043,-17.53858032,"CWNU_448"
"cwnu454","o","CWNU_454",11.99478835,63.91215792,"CWNU_454"
"cwnu455","o","CWNU_455",304.84251942,41.39985863,"CWNU_455"
"cwnu457","o","CWNU_457",354.26423412,67.00381024,"CWNU_457"
"cwnu458","o","CWNU_458",227.56788305,-56.40155305,"CWNU_458"
"cwnu459","o","CWNU_459",348.05435872,60.97048646,"CWNU_459"
"cwnu460","o","CWNU_460",308.40943813,43.74536292,"CWNU_460"
"cwnu463","o","CWNU_463",343.22663011,60.27682167,"CWNU_463"
"cwnu464","o","CWNU_464",114.36526919,-19.41393112,"CWNU_464"
"cwnu466","o","CWNU_466",36.32887217,64.34336725,"CWNU_466"
"cwnu468","o","CWNU_468",306.61323221,34.4523787,"CWNU_468"
"cwnu472","o","CWNU_472",96.63725452,-8.29639748,"CWNU_143,CWNU_472"
"cwnu475","o","CWNU_475",316.18650185,59.85810394,"CWNU_475"
"cwnu477","o","CWNU_477",273.01491572,-15.69424152,"CWNU_477"
"cwnu480","o","CWNU_480",193.4852472,-61.99960147,"CWNU_480"
"cwnu482","o","CWNU_482",272.48232656,-22.28253555,"CWNU_482"
"cwnu488","o","CWNU_488",269.56848544,-25.25832776,"CWNU_488"
"cwnu489","o","CWNU_489",50.26373705,60.10050122,"CWNU_481,CWNU_489"
"cwnu490","o","CWNU_490",192.90442983,-60.68074975,"CWNU_490,Loden_694,MWSC_2070,Theia_1748,Theia_2900,Theia_4255"
"cwnu495","o","CWNU_495",317.51964373,45.03889447,"CWNU_495,Theia_1465"
"cwnu498","o","CWNU_498",344.8387437,61.08572255,"CWNU_498"
"cwnu501","o","CWNU_501",102.10224613,-16.88281913,"CWNU_501"
"cwnu503","o","CWNU_503",183.9705726,-64.95308928,"CWNU_503"
"cwnu508","o","CWNU_508",338.58691701,62.60189054,"CWNU_508"
"cwnu509","m","CWNU_509",133.96824315,-25.54085325,"CWNU_509"
"cwnu512","o","CWNU_512",5.09536855,68.73355195,"CWNU_343,CWNU_512"
"cwnu513","m","CWNU_513",257.9814264,-71.62002998,"CWNU_513"
"cwnu515","m","CWNU_515",131.90219362,-63.58268838,"CWNU_515"
"cwnu518","o","CWNU_518",74.40949588,42.23841566,"CWNU_518"
"cwnu519","o","CWNU_519",313.93175062,56.75453927,"CWNU_519"
"cwnu522","o","CWNU_522",75.678003,8.08101379,"CWNU_522,LISC-III_3611"
"cwnu525","o","CWNU_525",84.92565159,37.50061863,"CWNU_525,Stock_10,Theia_2077"
"cwnu531","m","CWNU_531",107.59297252,-44.28672789,"CWNU_531"
"cwnu534","m","CWNU_534",273.25707822,27.47491804,"CWNU_534"
"cwnu536","m","CWNU_536",105.66160835,-45.67984051,"CWNU_536"
"cwnu538","o","CWNU_538",117.50838764,-30.94231293,"CWNU_538"
"cwnu1004","m","CWNU_1004",239.73034631,-42.00794547,"CWNU_1004"
"cwnu1007","m","CWNU_1007",79.20776837,18.47774548,"CWNU_1007,LISC-III_3645"
"cwnu1008","m","CWNU_1008",170.19312732,-60.57219471,"CWNU_1008"
"cwnu1010","m","CWNU_1010",69.09600706,-8.3552535,"CWNU_1010"
"cwnu1012","m","CWNU_1012",324.32918677,-19.52708554,"CWNU_1012"
"cwnu1013","m","CWNU_1013",104.55191431,-33.05843603,"CWNU_1013"
"cwnu1015","m","CWNU_1015",76.54365199,-3.33828939,"CWNU_1015"
"cwnu1018","m","CWNU_1018",68.62101471,-8.43139141,"CWNU_1018"
"cwnu1020","m","CWNU_1020",135.00604039,-54.5099512,"CWNU_1020"
